OrderID,OrderDate,CustomerID,ProductID,OrderQuantity,SalesAmount
SO44452,2011-04-26,20164,332,1,699.0982
SO44453,2011-04-26,17923,310,1,3578.27
SO44454,2011-04-26,17926,310,1,3578.27
SO44455,2011-04-26,17513,312,1,3578.27
SO44456,2011-04-26,25560,320,1,699.0982
SO44457,2011-04-27,28196,311,1,3578.27
SO44458,2011-04-27,28247,314,1,3578.27
SO44459,2011-04-27,28288,314,1,3578.27
SO44460,2011-04-27,20150,334,1,699.0982
SO44461,2011-04-27,17918,313,1,3578.27
SO44462,2011-04-28,14155,311,1,3578.27
SO44463,2011-04-28,19340,332,1,699.0982
SO44464,2011-04-28,22120,314,1,3578.27
SO44465,2011-04-28,14613,320,1,699.0982
SO44466,2011-04-28,26640,334,1,699.0982
SO44467,2011-04-28,11070,346,1,3399.99
SO44468,2011-04-28,11075,351,1,3374.99
SO44469,2011-04-28,17734,314,1,3578.27
SO44470,2011-04-28,17735,313,1,3578.27
SO44471,2011-04-28,25561,322,1,699.0982
SO44472,2011-04-29,13685,312,1,3578.27
SO44473,2011-04-29,28255,312,1,3578.27
SO44474,2011-04-29,14601,330,1,699.0982
SO44475,2011-04-29,11101,345,1,3399.99
SO44476,2011-04-29,17913,314,1,3578.27
SO44477,2011-04-29,17922,310,1,3578.27
SO44478,2011-04-29,17726,314,1,3578.27
SO44479,2011-04-30,29391,350,1,3374.99
SO44480,2011-04-30,25891,350,1,3374.99
SO44571,2011-05-01,29448,347,1,3399.99
SO44572,2011-05-01,28664,314,1,3578.27
SO44573,2011-05-01,25917,347,1,3399.99
SO44574,2011-05-01,11107,349,1,3374.99
SO44575,2011-05-01,11110,344,1,3399.99
SO44576,2011-05-01,28660,313,1,3578.27
SO44577,2011-05-02,28667,314,1,3578.27
SO44578,2011-05-02,28653,314,1,3578.27
SO44579,2011-05-02,28662,312,1,3578.27
SO44580,2011-05-03,13782,314,1,3578.27
SO44581,2011-05-03,11108,348,1,3374.99
SO44582,2011-05-03,11134,346,1,3399.99
SO44583,2011-05-03,18210,310,1,3578.27
SO44584,2011-05-04,28671,313,1,3578.27
SO44585,2011-05-04,28790,312,1,3578.27
SO44586,2011-05-04,28794,314,1,3578.27
SO44587,2011-05-04,28627,311,1,3578.27
SO44588,2011-05-04,26683,342,1,699.0982
SO44589,2011-05-04,11104,346,1,3399.99
SO44590,2011-05-05,13795,310,1,3578.27
SO44591,2011-05-05,17987,330,1,699.0982
SO44592,2011-05-05,28761,314,1,3578.27
SO44593,2011-05-05,28645,313,1,3578.27
SO44594,2011-05-05,18250,310,1,3578.27
SO44595,2011-05-05,11124,345,1,3399.99
SO44596,2011-05-05,18238,313,1,3578.27
SO44597,2011-05-06,12290,310,1,3578.27
SO44598,2011-05-06,29400,348,1,3374.99
SO44599,2011-05-06,28792,310,1,3578.27
SO44600,2011-05-06,18243,314,1,3578.27
SO44601,2011-05-06,11117,345,1,3399.99
SO44602,2011-05-07,14702,314,1,3578.27
SO44603,2011-05-07,20167,342,1,699.0982
SO44604,2011-05-07,19364,322,1,699.0982
SO44605,2011-05-07,28672,314,1,3578.27
SO44606,2011-05-07,28772,313,1,3578.27
SO44607,2011-05-07,28774,310,1,3578.27
SO44608,2011-05-07,18200,313,1,3578.27
SO44609,2011-05-07,18220,311,1,3578.27
SO44610,2011-05-07,18241,313,1,3578.27
SO44611,2011-05-08,13778,314,1,3578.27
SO44612,2011-05-08,28675,311,1,3578.27
SO44613,2011-05-08,28628,313,1,3578.27
SO44614,2011-05-08,28650,312,1,3578.27
SO44615,2011-05-08,28654,314,1,3578.27
SO44616,2011-05-08,28655,314,1,3578.27
SO44617,2011-05-08,28666,313,1,3578.27
SO44618,2011-05-08,18205,314,1,3578.27
SO44619,2011-05-09,13789,312,1,3578.27
SO44620,2011-05-09,18204,312,1,3578.27
SO44621,2011-05-09,18217,313,1,3578.27
SO44622,2011-05-09,13771,311,1,3578.27
SO44623,2011-05-10,12301,312,1,3578.27
SO44624,2011-05-10,19357,342,1,699.0982
SO44625,2011-05-10,28658,314,1,3578.27
SO44626,2011-05-10,18272,313,1,3578.27
SO44627,2011-05-10,11109,349,1,3374.99
SO44628,2011-05-10,11356,348,1,3374.99
SO44629,2011-05-10,18209,311,1,3578.27
SO44630,2011-05-11,28765,312,1,3578.27
SO44631,2011-05-11,28629,310,1,3578.27
SO44632,2011-05-11,18196,314,1,3578.27
SO44633,2011-05-11,18203,310,1,3578.27
SO44634,2011-05-11,18213,311,1,3578.27
SO44635,2011-05-11,18218,310,1,3578.27
SO44636,2011-05-12,14705,314,1,3578.27
SO44637,2011-05-12,28644,311,1,3578.27
SO44638,2011-05-12,28651,310,1,3578.27
SO44639,2011-05-12,14617,330,1,699.0982
SO44640,2011-05-12,18246,313,1,3578.27
SO44641,2011-05-12,18255,313,1,3578.27
SO44642,2011-05-12,25567,330,1,699.0982
SO44643,2011-05-13,12280,314,1,3578.27
SO44644,2011-05-13,12279,311,1,3578.27
SO44645,2011-05-13,11344,344,1,3399.99
SO44646,2011-05-13,29449,344,1,3399.99
SO44647,2011-05-13,28770,312,1,3578.27
SO44648,2011-05-13,25916,344,1,3399.99
SO44649,2011-05-13,25924,344,1,3399.99
SO44650,2011-05-13,11147,351,1,3374.99
SO44651,2011-05-14,14720,313,1,3578.27
SO44652,2011-05-14,28407,350,1,3374.99
SO44653,2011-05-14,20170,326,1,699.0982
SO44654,2011-05-14,28619,313,1,3578.27
SO44655,2011-05-14,11105,346,1,3399.99
SO44656,2011-05-14,18275,311,1,3578.27
SO44657,2011-05-14,11120,350,1,3374.99
SO44658,2011-05-14,18201,312,1,3578.27
SO44659,2011-05-14,18208,313,1,3578.27
SO44660,2011-05-15,28775,310,1,3578.27
SO44661,2011-05-15,14639,336,1,699.0982
SO44662,2011-05-15,11151,349,1,3374.99
SO44663,2011-05-15,18212,313,1,3578.27
SO44664,2011-05-15,18222,311,1,3578.27
SO44665,2011-05-15,25564,334,1,699.0982
SO44666,2011-05-16,28763,313,1,3578.27
SO44667,2011-05-16,28795,310,1,3578.27
SO44668,2011-05-16,28621,313,1,3578.27
SO44669,2011-05-16,25942,350,1,3374.99
SO44670,2011-05-16,18245,313,1,3578.27
SO44671,2011-05-16,18268,311,1,3578.27
SO44672,2011-05-16,18207,310,1,3578.27
SO44673,2011-05-17,13790,314,1,3578.27
SO44674,2011-05-17,28635,314,1,3578.27
SO44675,2011-05-17,25566,336,1,699.0982
SO44676,2011-05-17,18198,312,1,3578.27
SO44677,2011-05-18,22233,310,1,3578.27
SO44678,2011-05-18,22121,310,1,3578.27
SO44679,2011-05-18,11106,346,1,3399.99
SO44680,2011-05-19,12296,312,1,3578.27
SO44681,2011-05-19,17982,342,1,699.0982
SO44682,2011-05-19,28797,310,1,3578.27
SO44683,2011-05-19,28799,312,1,3578.27
SO44684,2011-05-19,28643,310,1,3578.27
SO44685,2011-05-19,18249,310,1,3578.27
SO44686,2011-05-20,14712,313,1,3578.27
SO44687,2011-05-20,20172,342,1,699.0982
SO44688,2011-05-20,18244,310,1,3578.27
SO44689,2011-05-20,18269,310,1,3578.27
SO44690,2011-05-20,11111,344,1,3399.99
SO44691,2011-05-21,28414,346,1,3399.99
SO44692,2011-05-21,28670,311,1,3578.27
SO44693,2011-05-21,28676,311,1,3578.27
SO44694,2011-05-21,22232,311,1,3578.27
SO44695,2011-05-21,19855,346,1,3399.99
SO44696,2011-05-21,18254,313,1,3578.27
SO44697,2011-05-22,18219,310,1,3578.27
SO44698,2011-05-22,25565,326,1,699.0982
SO44699,2011-05-23,22234,313,1,3578.27
SO44700,2011-05-23,28769,314,1,3578.27
SO44701,2011-05-23,14636,336,1,699.0982
SO44702,2011-05-23,18260,314,1,3578.27
SO44703,2011-05-24,12300,311,1,3578.27
SO44704,2011-05-24,29403,350,1,3374.99
SO44705,2011-05-24,28678,311,1,3578.27
SO44706,2011-05-24,28618,311,1,3578.27
SO44707,2011-05-24,28649,311,1,3578.27
SO44708,2011-05-24,25909,350,1,3374.99
SO44709,2011-05-24,18240,311,1,3578.27
SO44710,2011-05-25,28674,313,1,3578.27
SO44711,2011-05-25,18248,310,1,3578.27
SO44712,2011-05-25,11112,348,1,3374.99
SO44713,2011-05-26,22128,313,1,3578.27
SO44714,2011-05-26,28657,313,1,3578.27
SO44715,2011-05-26,22182,314,1,3578.27
SO44716,2011-05-26,22230,314,1,3578.27
SO44717,2011-05-26,14616,336,1,699.0982
SO44718,2011-05-26,18239,314,1,3578.27
SO44719,2011-05-27,14700,313,1,3578.27
SO44720,2011-05-27,28625,311,1,3578.27
SO44721,2011-05-27,26643,342,1,699.0982
SO44722,2011-05-28,13774,310,1,3578.27
SO44723,2011-05-28,29410,345,1,3399.99
SO44724,2011-05-28,28665,314,1,3578.27
SO44725,2011-05-28,25910,345,1,3399.99
SO44726,2011-05-28,14614,332,1,699.0982
SO44727,2011-05-28,18273,313,1,3578.27
SO44728,2011-05-28,11126,344,1,3399.99
SO44729,2011-05-29,12307,310,1,3578.27
SO44730,2011-05-29,14697,311,1,3578.27
SO44731,2011-05-29,28661,312,1,3578.27
SO44732,2011-05-29,18251,312,1,3578.27
SO44733,2011-05-29,18214,313,1,3578.27
SO44734,2011-05-30,12285,313,1,3578.27
SO44735,2011-05-30,28673,311,1,3578.27
SO44736,2011-05-30,14634,328,1,699.0982
SO44737,2011-05-30,18242,314,1,3578.27
SO44738,2011-05-30,18252,313,1,3578.27
SO44739,2011-05-30,18202,312,1,3578.27
SO44803,2011-05-31,12383,310,1,3578.27
SO44804,2011-05-31,28829,310,1,3578.27
SO44805,2011-05-31,29011,314,1,3578.27
SO44806,2011-05-31,18452,311,1,3578.27
SO44807,2011-05-31,11365,350,1,3374.99
SO44808,2011-06-01,13836,311,1,3578.27
SO44809,2011-06-01,20552,342,1,699.0982
SO44810,2011-06-01,29126,311,1,3578.27
SO44811,2011-06-01,22732,311,1,3578.27
SO44812,2011-06-01,28988,314,1,3578.27
SO44813,2011-06-01,18695,312,1,3578.27
SO44814,2011-06-01,18281,313,1,3578.27
SO44815,2011-06-01,11444,351,1,3374.99
SO44816,2011-06-02,12321,312,1,3578.27
SO44817,2011-06-02,14777,312,1,3578.27
SO44818,2011-06-02,28827,313,1,3578.27
SO44819,2011-06-02,28853,313,1,3578.27
SO44820,2011-06-02,25972,350,1,3374.99
SO44821,2011-06-02,25975,345,1,3399.99
SO44822,2011-06-02,18486,311,1,3578.27
SO44823,2011-06-02,18488,313,1,3578.27
SO44824,2011-06-02,18694,312,1,3578.27
SO44825,2011-06-02,18309,312,1,3578.27
SO44826,2011-06-03,12308,314,1,3578.27
SO44827,2011-06-03,25973,344,1,3399.99
SO44828,2011-06-03,28997,312,1,3578.27
SO44829,2011-06-03,14643,334,1,699.0982
SO44830,2011-06-03,18337,314,1,3578.27
SO44831,2011-06-04,29467,350,1,3374.99
SO44832,2011-06-04,28804,311,1,3578.27
SO44833,2011-06-04,28842,310,1,3578.27
SO44834,2011-06-04,25952,350,1,3374.99
SO44835,2011-06-04,18338,311,1,3578.27
SO44836,2011-06-04,18465,314,1,3578.27
SO44837,2011-06-05,13808,312,1,3578.27
SO44838,2011-06-05,14138,311,1,3578.27
SO44839,2011-06-05,28825,314,1,3578.27
SO44840,2011-06-05,28857,314,1,3578.27
SO44841,2011-06-05,18335,314,1,3578.27
SO44842,2011-06-06,14140,310,1,3578.27
SO44843,2011-06-06,29058,312,1,3578.27
SO44844,2011-06-06,29139,314,1,3578.27
SO44845,2011-06-06,28845,313,1,3578.27
SO44846,2011-06-06,18334,314,1,3578.27
SO44847,2011-06-06,11445,346,1,3399.99
SO44848,2011-06-07,28418,348,1,3374.99
SO44849,2011-06-07,17996,322,1,699.0982
SO44850,2011-06-07,19417,336,1,699.0982
SO44851,2011-06-07,22299,310,1,3578.27
SO44852,2011-06-07,29128,311,1,3578.27
SO44853,2011-06-07,19874,348,1,3374.99
SO44854,2011-06-07,29004,311,1,3578.27
SO44855,2011-06-07,26692,320,1,699.0982
SO44856,2011-06-07,14651,328,1,699.0982
SO44857,2011-06-07,18484,310,1,3578.27
SO44858,2011-06-07,18487,312,1,3578.27
SO44859,2011-06-07,18495,310,1,3578.27
SO44860,2011-06-07,18693,310,1,3578.27
SO44861,2011-06-07,18288,314,1,3578.27
SO44862,2011-06-07,18457,313,1,3578.27
SO44863,2011-06-07,18467,310,1,3578.27
SO44864,2011-06-07,11364,348,1,3374.99
SO44865,2011-06-07,11372,351,1,3374.99
SO44866,2011-06-07,11443,350,1,3374.99
SO44867,2011-06-08,14793,313,1,3578.27
SO44868,2011-06-08,28852,313,1,3578.27
SO44869,2011-06-08,18700,312,1,3578.27
SO44870,2011-06-08,18301,311,1,3578.27
SO44871,2011-06-08,11363,345,1,3399.99
SO44872,2011-06-09,29111,312,1,3578.27
SO44873,2011-06-09,28828,312,1,3578.27
SO44874,2011-06-10,18004,320,1,699.0982
SO44875,2011-06-10,29048,313,1,3578.27
SO44876,2011-06-10,29056,312,1,3578.27
SO44877,2011-06-10,29136,311,1,3578.27
SO44878,2011-06-10,28807,311,1,3578.27
SO44879,2011-06-10,28833,310,1,3578.27
SO44880,2011-06-10,18470,311,1,3578.27
SO44881,2011-06-10,18496,313,1,3578.27
SO44882,2011-06-10,18703,311,1,3578.27
SO44883,2011-06-10,18296,314,1,3578.27
SO44884,2011-06-10,18308,312,1,3578.27
SO44885,2011-06-11,14833,310,1,3578.27
SO44886,2011-06-11,29108,314,1,3578.27
SO44887,2011-06-11,28821,310,1,3578.27
SO44888,2011-06-11,28838,310,1,3578.27
SO44889,2011-06-12,11351,348,1,3374.99
SO44890,2011-06-12,11381,346,1,3399.99
SO44891,2011-06-12,28847,310,1,3578.27
SO44892,2011-06-12,22267,313,1,3578.27
SO44893,2011-06-12,28856,314,1,3578.27
SO44894,2011-06-12,25943,348,1,3374.99
SO44895,2011-06-12,25951,351,1,3374.99
SO44896,2011-06-12,25964,346,1,3399.99
SO44897,2011-06-12,18696,314,1,3578.27
SO44898,2011-06-12,18307,310,1,3578.27
SO44899,2011-06-12,11353,351,1,3374.99
SO44900,2011-06-13,14778,314,1,3578.27
SO44901,2011-06-13,12332,313,1,3578.27
SO44902,2011-06-13,13829,314,1,3578.27
SO44903,2011-06-13,18284,313,1,3578.27
SO44904,2011-06-13,11359,350,1,3374.99
SO44905,2011-06-14,13822,312,1,3578.27
SO44906,2011-06-14,14832,311,1,3578.27
SO44907,2011-06-14,19415,324,1,699.0982
SO44908,2011-06-14,29032,314,1,3578.27
SO44909,2011-06-14,28840,310,1,3578.27
SO44910,2011-06-14,25969,344,1,3399.99
SO44911,2011-06-14,25976,349,1,3374.99
SO44912,2011-06-14,28966,310,1,3578.27
SO44913,2011-06-14,18468,311,1,3578.27
SO44914,2011-06-14,18491,311,1,3578.27
SO44915,2011-06-14,18461,312,1,3578.27
SO44916,2011-06-14,18463,311,1,3578.27
SO44917,2011-06-15,13842,310,1,3578.27
SO44918,2011-06-15,29466,350,1,3374.99
SO44919,2011-06-15,29017,310,1,3578.27
SO44920,2011-06-15,14648,338,1,699.0982
SO44921,2011-06-15,18489,312,1,3578.27
SO44922,2011-06-15,18277,314,1,3578.27
SO44923,2011-06-15,18336,312,1,3578.27
SO44924,2011-06-16,28830,310,1,3578.27
SO44925,2011-06-16,18493,313,1,3578.27
SO44926,2011-06-16,25706,328,1,699.0982
SO44927,2011-06-16,11448,348,1,3374.99
SO44928,2011-06-17,14843,314,1,3578.27
SO44929,2011-06-17,12398,312,1,3578.27
SO44930,2011-06-17,29110,312,1,3578.27
SO44931,2011-06-17,28849,312,1,3578.27
SO44932,2011-06-17,18303,312,1,3578.27
SO44933,2011-06-17,18276,312,1,3578.27
SO44934,2011-06-18,14771,312,1,3578.27
SO44935,2011-06-18,12333,312,1,3578.27
SO44936,2011-06-18,29044,312,1,3578.27
SO44937,2011-06-18,22251,311,1,3578.27
SO44938,2011-06-18,28851,314,1,3578.27
SO44939,2011-06-18,28993,314,1,3578.27
SO44940,2011-06-18,18490,311,1,3578.27
SO44941,2011-06-18,18697,310,1,3578.27
SO44942,2011-06-18,18701,310,1,3578.27
SO44943,2011-06-18,25568,330,1,699.0982
SO44944,2011-06-18,25707,332,1,699.0982
SO44945,2011-06-18,25710,322,1,699.0982
SO44946,2011-06-18,11357,349,1,3374.99
SO44947,2011-06-18,11446,346,1,3399.99
SO44948,2011-06-19,12395,312,1,3578.27
SO44949,2011-06-19,29474,349,1,3374.99
SO44950,2011-06-19,28835,313,1,3578.27
SO44951,2011-06-19,28843,311,1,3578.27
SO44952,2011-06-19,25955,349,1,3374.99
SO44953,2011-06-19,28859,312,1,3578.27
SO44954,2011-06-19,28990,310,1,3578.27
SO44955,2011-06-19,25709,342,1,699.0982
SO44956,2011-06-19,11449,351,1,3374.99
SO44957,2011-06-20,22247,310,1,3578.27
SO44958,2011-06-20,20173,332,1,699.0982
SO44959,2011-06-20,29019,312,1,3578.27
SO44960,2011-06-20,22373,314,1,3578.27
SO44961,2011-06-20,29060,313,1,3578.27
SO44962,2011-06-20,28831,310,1,3578.27
SO44963,2011-06-20,25974,346,1,3399.99
SO44964,2011-06-20,14647,334,1,699.0982
SO44965,2011-06-20,14649,332,1,699.0982
SO44966,2011-06-20,18458,314,1,3578.27
SO44967,2011-06-21,14794,310,1,3578.27
SO44968,2011-06-21,19365,342,1,699.0982
SO44969,2011-06-21,22713,312,1,3578.27
SO44970,2011-06-21,28820,312,1,3578.27
SO44971,2011-06-21,28989,313,1,3578.27
SO44972,2011-06-21,29016,311,1,3578.27
SO44973,2011-06-21,18482,314,1,3578.27
SO44974,2011-06-22,14776,312,1,3578.27
SO44975,2011-06-22,28823,311,1,3578.27
SO44976,2011-06-22,28824,311,1,3578.27
SO44977,2011-06-22,29010,313,1,3578.27
SO44978,2011-06-22,14652,322,1,699.0982
SO44979,2011-06-22,18469,310,1,3578.27
SO44980,2011-06-22,18699,310,1,3578.27
SO44981,2011-06-22,18462,310,1,3578.27
SO44982,2011-06-23,29132,312,1,3578.27
SO44983,2011-06-23,22252,310,1,3578.27
SO44984,2011-06-23,29008,314,1,3578.27
SO44985,2011-06-23,18692,311,1,3578.27
SO44986,2011-06-23,25708,328,1,699.0982
SO44987,2011-06-24,12323,314,1,3578.27
SO44988,2011-06-24,17999,338,1,699.0982
SO44989,2011-06-24,28854,311,1,3578.27
SO44990,2011-06-24,14645,338,1,699.0982
SO44991,2011-06-24,18698,314,1,3578.27
SO44992,2011-06-24,18464,311,1,3578.27
SO44993,2011-06-24,11368,350,1,3374.99
SO44994,2011-06-25,28805,311,1,3578.27
SO44995,2011-06-25,28841,313,1,3578.27
SO44996,2011-06-25,25970,349,1,3374.99
SO44997,2011-06-25,28870,310,1,3578.27
SO44998,2011-06-25,14646,340,1,699.0982
SO44999,2011-06-25,18485,311,1,3578.27
SO45000,2011-06-25,18297,312,1,3578.27
SO45001,2011-06-25,18302,312,1,3578.27
SO45002,2011-06-26,13844,312,1,3578.27
SO45003,2011-06-26,29059,314,1,3578.27
SO45004,2011-06-26,29106,314,1,3578.27
SO45005,2011-06-26,28844,312,1,3578.27
SO45006,2011-06-27,12373,312,1,3578.27
SO45007,2011-06-27,14137,310,1,3578.27
SO45008,2011-06-27,14831,313,1,3578.27
SO45009,2011-06-27,19387,338,1,699.0982
SO45010,2011-06-27,28869,313,1,3578.27
SO45011,2011-06-27,22268,313,1,3578.27
SO45012,2011-06-27,14650,342,1,699.0982
SO45013,2011-06-27,18483,310,1,3578.27
SO45014,2011-06-27,25705,322,1,699.0982
SO45015,2011-06-27,11360,346,1,3399.99
SO45016,2011-06-28,14770,310,1,3578.27
SO45017,2011-06-28,28826,312,1,3578.27
SO45018,2011-06-28,18494,313,1,3578.27
SO45019,2011-06-28,18691,313,1,3578.27
SO45020,2011-06-28,18332,311,1,3578.27
SO45021,2011-06-28,11358,348,1,3374.99
SO45022,2011-06-28,11447,350,1,3374.99
SO45023,2011-06-28,13807,310,1,3578.27
SO45024,2011-06-29,29475,344,1,3399.99
SO45025,2011-06-29,29070,311,1,3578.27
SO45026,2011-06-29,25962,344,1,3399.99
SO45027,2011-06-29,28871,314,1,3578.27
SO45028,2011-06-29,18702,314,1,3578.27
SO45029,2011-06-29,18331,311,1,3578.27
SO45030,2011-06-29,11450,348,1,3374.99
SO45031,2011-06-30,14792,313,1,3578.27
SO45032,2011-06-30,14139,311,1,3578.27
SO45033,2011-06-30,29138,312,1,3578.27
SO45034,2011-06-30,28822,310,1,3578.27
SO45035,2011-06-30,28839,310,1,3578.27
SO45036,2011-06-30,28846,311,1,3578.27
SO45037,2011-06-30,25704,332,1,699.0982
SO45078,2011-07-01,12494,313,1,3578.27
SO45079,2011-07-01,29255,312,1,3578.27
SO45080,2011-07-01,14657,332,1,699.0982
SO45081,2011-07-01,26782,338,1,699.0982
SO45082,2011-07-01,11455,350,1,3374.99
SO45083,2011-07-02,14947,312,1,3578.27
SO45084,2011-07-02,29143,310,1,3578.27
SO45085,2011-07-02,18746,312,1,3578.27
SO45086,2011-07-02,18747,314,1,3578.27
SO45087,2011-07-03,11388,350,1,3374.99
SO45088,2011-07-03,11398,345,1,3399.99
SO45089,2011-07-03,25977,351,1,3374.99
SO45090,2011-07-03,29170,310,1,3578.27
SO45091,2011-07-03,18909,314,1,3578.27
SO45092,2011-07-03,18899,313,1,3578.27
SO45093,2011-07-03,18906,312,1,3578.27
SO45094,2011-07-03,22785,310,1,3578.27
SO45095,2011-07-04,11394,344,1,3399.99
SO45096,2011-07-04,12483,312,1,3578.27
SO45097,2011-07-04,29151,313,1,3578.27
SO45098,2011-07-04,29167,310,1,3578.27
SO45099,2011-07-04,29174,312,1,3578.27
SO45100,2011-07-05,19428,326,1,699.0982
SO45101,2011-07-05,22748,313,1,3578.27
SO45102,2011-07-05,29274,310,1,3578.27
SO45103,2011-07-06,29140,310,1,3578.27
SO45104,2011-07-06,29142,310,1,3578.27
SO45105,2011-07-06,22765,312,1,3578.27
SO45106,2011-07-06,19987,348,1,3374.99
SO45107,2011-07-06,29275,312,1,3578.27
SO45108,2011-07-06,22975,310,1,3578.27
SO45109,2011-07-07,14937,311,1,3578.27
SO45110,2011-07-07,18710,311,1,3578.27
SO45111,2011-07-07,25713,326,1,699.0982
SO45112,2011-07-07,20558,324,1,699.0982
SO45113,2011-07-08,29141,313,1,3578.27
SO45114,2011-07-08,29146,310,1,3578.27
SO45115,2011-07-08,25984,348,1,3374.99
SO45116,2011-07-08,29204,311,1,3578.27
SO45117,2011-07-08,14727,342,1,699.0982
SO45118,2011-07-08,18722,314,1,3578.27
SO45119,2011-07-08,18740,314,1,3578.27
SO45120,2011-07-08,11751,344,1,3399.99
SO45121,2011-07-09,29169,310,1,3578.27
SO45122,2011-07-09,29236,314,1,3578.27
SO45123,2011-07-09,22971,311,1,3578.27
SO45124,2011-07-09,18725,313,1,3578.27
SO45125,2011-07-09,18708,312,1,3578.27
SO45126,2011-07-10,12480,311,1,3578.27
SO45127,2011-07-10,29158,313,1,3578.27
SO45128,2011-07-10,18726,310,1,3578.27
SO45129,2011-07-10,11759,350,1,3374.99
SO45130,2011-07-11,14975,313,1,3578.27
SO45131,2011-07-11,25979,344,1,3399.99
SO45132,2011-07-11,25985,350,1,3374.99
SO45133,2011-07-11,29163,314,1,3578.27
SO45134,2011-07-11,22895,314,1,3578.27
SO45135,2011-07-11,29264,310,1,3578.27
SO45136,2011-07-11,19084,312,1,3578.27
SO45137,2011-07-11,18735,310,1,3578.27
SO45138,2011-07-11,11452,349,1,3374.99
SO45139,2011-07-12,12468,314,1,3578.27
SO45140,2011-07-12,12485,312,1,3578.27
SO45141,2011-07-12,29222,312,1,3578.27
SO45142,2011-07-12,22901,311,1,3578.27
SO45143,2011-07-12,29278,310,1,3578.27
SO45144,2011-07-12,19093,311,1,3578.27
SO45145,2011-07-12,18716,314,1,3578.27
SO45146,2011-07-13,14950,310,1,3578.27
SO45147,2011-07-13,29166,312,1,3578.27
SO45148,2011-07-13,14656,342,1,699.0982
SO45149,2011-07-14,14941,314,1,3578.27
SO45150,2011-07-14,25980,346,1,3399.99
SO45151,2011-07-14,29202,314,1,3578.27
SO45152,2011-07-14,29276,310,1,3578.27
SO45153,2011-07-14,19089,310,1,3578.27
SO45154,2011-07-14,18767,313,1,3578.27
SO45155,2011-07-14,18900,312,1,3578.27
SO45156,2011-07-14,11465,344,1,3399.99
SO45157,2011-07-14,11750,344,1,3399.99
SO45158,2011-07-15,28419,344,1,3399.99
SO45159,2011-07-15,11400,349,1,3374.99
SO45160,2011-07-15,14984,310,1,3578.27
SO45161,2011-07-15,25978,349,1,3374.99
SO45162,2011-07-15,18721,312,1,3578.27
SO45163,2011-07-15,25714,328,1,699.0982
SO45164,2011-07-15,11453,349,1,3374.99
SO45165,2011-07-16,22881,313,1,3578.27
SO45166,2011-07-16,19083,312,1,3578.27
SO45167,2011-07-16,18706,311,1,3578.27
SO45168,2011-07-16,18738,312,1,3578.27
SO45169,2011-07-16,18766,314,1,3578.27
SO45170,2011-07-16,11462,351,1,3374.99
SO45171,2011-07-16,11754,345,1,3399.99
SO45172,2011-07-17,18008,334,1,699.0982
SO45173,2011-07-17,29157,314,1,3578.27
SO45174,2011-07-17,29198,313,1,3578.27
SO45175,2011-07-17,29238,313,1,3578.27
SO45176,2011-07-17,29254,313,1,3578.27
SO45177,2011-07-17,18903,314,1,3578.27
SO45178,2011-07-17,11456,347,1,3399.99
SO45179,2011-07-17,11457,351,1,3374.99
SO45180,2011-07-18,15046,311,1,3578.27
SO45181,2011-07-18,14929,310,1,3578.27
SO45182,2011-07-18,18769,312,1,3578.27
SO45183,2011-07-18,25711,334,1,699.0982
SO45184,2011-07-18,25717,320,1,699.0982
SO45185,2011-07-18,14949,310,1,3578.27
SO45186,2011-07-19,14991,313,1,3578.27
SO45187,2011-07-19,15047,310,1,3578.27
SO45188,2011-07-19,14861,311,1,3578.27
SO45189,2011-07-19,29145,310,1,3578.27
SO45190,2011-07-19,18931,313,1,3578.27
SO45191,2011-07-19,14660,328,1,699.0982
SO45192,2011-07-20,14846,314,1,3578.27
SO45193,2011-07-20,22889,310,1,3578.27
SO45194,2011-07-20,29221,313,1,3578.27
SO45195,2011-07-20,18929,313,1,3578.27
SO45196,2011-07-20,18739,311,1,3578.27
SO45197,2011-07-20,18902,314,1,3578.27
SO45198,2011-07-21,14847,313,1,3578.27
SO45199,2011-07-21,29476,346,1,3399.99
SO45200,2011-07-21,29148,311,1,3578.27
SO45201,2011-07-21,29168,312,1,3578.27
SO45202,2011-07-21,19094,314,1,3578.27
SO45203,2011-07-21,18907,314,1,3578.27
SO45204,2011-07-21,11460,345,1,3399.99
SO45205,2011-07-22,28420,344,1,3399.99
SO45206,2011-07-22,12474,313,1,3578.27
SO45207,2011-07-22,29156,312,1,3578.27
SO45208,2011-07-22,19884,344,1,3399.99
SO45209,2011-07-22,29201,314,1,3578.27
SO45210,2011-07-22,29239,311,1,3578.27
SO45211,2011-07-22,18724,311,1,3578.27
SO45212,2011-07-22,18729,314,1,3578.27
SO45213,2011-07-22,11464,349,1,3374.99
